"1","2","3","4"
28.56,0.581,2.466,11.34
19.91,0.417,1.69,8.396
16.71,0.434,1.518,7.932
17.83,0.427,1.64,7.326
18.27,0.428,2.246,6.42
53.27,1.244,12.72,7.644
89.42,2.143,20.86,10.22
77.28,0.602,9.814,20.46
57.99,0.438,6.555,13.23
28.78,0.355,3.484,9.15
170.3,3.678,17.34,40.35
53.67,0.805,5.028,16.76
30.07,0.5,2.848,11.28
85.82,5.074,7.095,12.51
76.26,3.517,6.385,10.89
44.73,1.065,3.418,9.519
29.65,0.68,2.312,7.764
21.68,0.498,1.78,6.422
17.74,0.425,1.474,5.53
16.5,0.438,1.481,5.013
24.58,3.431,2.614,4.542
55.01,1.532,3.644,5.186
28.24,0.742,2.029,4.293
24.17,1.445,2.193,13.9
147.5,1.599,7.303,23.81
34.44,0.578,2.078,9.432
23.13,0.458,1.492,7.218
50.01,4.653,3.497,9.915
55.13,1.783,4.026,8.928
25.78,1.177,2.029,6.273
26.42,2.301,3.229,7.073
29.77,0.89,2.924,6.109
23.2,1.299,3.775,6.062
31.82,0.825,3.723,5.675
17.75,0.516,1.904,4.622
14.33,0.44,1.454,4.133
12.57,0.387,1.219,3.773
11.33,0.336,1.062,3.478
10.27,0.306,0.955,3.331
65.45,0.663,6.558,18.76
29.62,0.389,2.325,8.394
17.75,0.311,1.415,6.213
13.95,0.272,1.133,5.248
12.02,0.245,0.977,4.596
10.78,0.228,0.877,4.139
10.38,0.314,0.842,4.976
54.44,0.478,1.662,22.81
95.53,1.707,6.791,29.91
116.2,3.897,8.156,21.22
46.63,1.796,3.621,13.12
64.16,3.107,8.106,13.54
31.76,0.837,3.062,9.131
21.55,0.546,1.856,7.309
17.55,0.494,1.479,6.268
18.76,0.771,1.719,5.416
14.51,0.473,1.361,4.722
18.75,0.582,1.616,5.453
15.78,0.432,1.279,4.355
12.17,0.364,1.024,3.809
10.63,0.316,0.893,3.416
9.612,0.284,0.814,3.139
8.695,0.258,0.741,2.873
8.048,0.239,0.688,2.654
7.585,0.225,0.651,2.466
7.179,0.213,0.617,2.306
6.844,0.202,0.588,2.185
6.713,0.193,0.563,2.083
7.955,0.184,0.532,1.956
7.712,0.228,0.723,1.883
10.66,0.304,1.12,1.822
8.707,0.218,0.715,1.734
7.043,0.192,0.58,1.692
6.285,0.176,0.531,1.653
6.077,0.162,0.511,1.588
6.865,0.152,0.492,1.51
5.842,0.145,0.462,1.475
5.459,0.139,0.436,1.401
11.56,0.869,1.219,2.113
13.14,0.825,1.241,1.92
21.62,0.943,2.771,2.114
25.79,0.446,2.782,2.392
73.78,2.813,8.774,15.27
62.81,1.224,6.752,8.811
21.38,0.487,2.202,5.371
238.8,6.825,30.35,58.7
126.3,2.847,13.43,30.18
54.96,1.08,5.266,20.46
56.05,1.048,5.388,18.95
96.78,2.321,14.45,43.47
158.2,1.307,11.25,55.1
167.4,3.488,20.37,37.5
128.8,1.315,10.31,26.67
315.5,5.535,48.69,97.4
123.5,2.004,16.42,32.79
95.68,2.379,16.73,42.7
276,4.459,44.67,53.12
138.6,1.665,16.05,38.6
109.9,3.804,13.15,31.1
75.78,1.881,8.715,21.83
48.75,1.035,5.494,16.36
34.13,0.972,3.85,12.24
84.57,2.652,15.54,20.72
67.01,1.029,7.187,16.2
39.66,1.227,4.551,11.44
53.9,2.139,6.574,15.17
40.12,0.88,3.82,10.81
30.91,1.933,5.575,11.54
90.62,2.413,10.34,26.47
99.03,1.362,8.085,26.51
63.63,0.953,5.66,17.36
37.24,0.772,3.984,13.52
154.5,4.358,19.36,29.92
70.53,1.226,7.095,17.4
42.26,0.83,4.418,13.03
31.86,0.666,3.219,9.885
24.77,0.584,2.492,7.978
21.02,0.518,2.196,6.878
20.92,0.681,2.27,6.235
20.08,0.551,2.066,5.459
16.55,0.458,1.759,4.853
15.3,0.419,1.606,5.059
54.22,2.775,6.289,10.35
36.36,1.117,4.062,8.484
58.05,1.424,5.786,13.94
35.36,1.863,3.973,10.74
132.5,5.097,18.7,25.2
52.65,1.865,5.919,15.19
96.19,2.982,9.297,24.21
41.87,0.986,4.088,12.91
30.07,0.772,2.976,10.35
25.78,0.653,2.474,9.031
21.87,0.564,2.128,7.718
19.73,0.521,2.02,6.944
19.78,0.457,1.894,6.04
16.11,0.425,1.555,5.298
13.76,0.389,1.337,4.699
14.17,0.768,1.454,4.801
101.1,3.119,10.7,19.61
36.97,0.854,3.557,9.874
38.03,0.825,4.348,11.13
34.79,0.887,3.251,15.87
99.4,2.908,8.761,22.75
143.5,2.811,13.78,45.87
119.7,1.328,8.53,36.57
58.96,0.844,4.636,19.88
36.05,0.665,3.158,13.6
29.29,0.605,2.792,11.55
44.79,1.149,4.147,13.54
48.94,0.804,4.619,13.11
27.5,0.513,2.588,9.232
21.6,0.467,2.044,7.799
22.53,0.523,2.213,10.96
33.88,0.568,2.685,9.985
54.41,1.36,3.543,19.18
79.49,1.209,6.636,16.05
87.53,0.867,11.65,19.85
65.17,0.947,8.151,16.47
68.59,1.988,9.048,14.61
52.46,0.839,5.824,13.72
46.97,0.615,4.34,12.36
30.17,0.498,3.03,9.546
26.17,0.46,2.995,9.707
82.5,0.463,8.377,17.37
80.29,0.962,9.915,24.23
84.67,0.701,7.117,21.38
473.6,3.997,49.12,157.7
320.6,3.142,25.97,63.57
123.9,2.312,16.1,38.15
79.16,1.043,7.163,23.18
48.92,0.759,4.397,15.93
34.68,0.603,3.163,12.03
27.05,0.498,2.447,9.666
25.23,0.956,2.485,8.652
54.83,1.432,6.562,18.79
126.1,0.854,14.52,24.57
285.2,4.634,42.68,63.21
105.5,1.392,12.22,24.74
80.53,1.001,9.156,21.36
82.74,0.969,10.14,22.06
117.8,2.052,14.39,27.07
86.27,2.467,11.5,20.83
49.28,0.941,5.262,14.1
35.17,0.729,3.78,11.24
38.72,1.159,3.861,14.81
103.8,1.054,15.53,33.02
143.5,1.214,12.55,27.16
118.6,4.028,19.53,21.62
84.65,1.567,13.13,16.69
67.23,1.295,9.732,13.89
41.76,0.92,5.524,11.62
34.33,0.777,4.232,9.809
28.69,0.741,3.399,8.785
25.27,0.639,2.908,7.669
21.72,0.54,2.455,6.829
20.89,0.486,2.283,6.365
33.87,0.501,2.644,7.434
31.4,0.457,3.32,5.926
21.4,1.445,2.401,5.495
18.12,0.566,1.952,4.879
15.49,0.461,1.635,4.456
13.13,0.376,1.357,3.909
11.86,0.334,1.209,3.345
11.19,0.33,1.154,3.175
11.16,0.425,1.182,3.107
11.67,0.476,1.346,3.024
16.76,2.412,2.356,3.313
15.34,0.713,1.824,3.134
15.81,0.651,1.618,3.119
17.2,1.736,3.037,3.065
91.26,3.504,13.37,14.04
114.2,1.566,12.21,16.27
33.11,0.809,3.93,8.418
49.68,1.426,5.488,10.09
32.79,1.669,4.63,7.341
23.58,0.762,3.041,6.248
20.81,0.635,2.791,5.803
24.53,0.995,3.275,6.157
31.46,1.001,3.17,6.479
25.26,0.643,2.431,5.413
78.79,2.298,11.61,8.859
89.91,2.477,14.22,11.98
322.5,10.44,53.47,44.79
291.6,3.147,43.93,44.22
94.23,1.303,10.29,21.53
51.16,0.879,5.225,13.83
35.56,0.855,3.611,10.6
48.67,2.667,3.786,9.634
33.79,0.891,3.01,7.657
28.76,0.706,2.566,6.593
24.86,0.594,2.172,5.743
21.39,0.535,1.902,5.729
32.01,0.495,1.881,6.349
23.4,0.444,1.572,5.125
18.55,0.397,1.361,4.511
15.7,0.364,1.231,4.095
14.55,0.356,1.177,3.936
13.63,0.333,1.121,3.693
13.44,0.316,1.089,3.638
11.84,0.284,0.962,3.172
13.99,0.653,1.84,3.431
90.15,0.952,10.55,11.58
31.36,1.081,3.845,6.714
33.55,0.71,4.221,8.117
63.82,0.672,7.408,8.1
59.1,1.199,8.116,7.191
33.44,0.586,4.057,7.355
27.42,0.428,2.488,6.86
20.05,0.373,1.933,10.58
54.65,0.436,1.987,28.55
25.45,0.362,1.61,11.02
19.55,0.336,1.394,9.062
16.39,0.296,1.22,7.062
14.45,0.347,1.202,6.189
13.27,0.294,1.081,5.34
11.98,0.276,0.979,5.125
13.54,0.28,0.985,8.252
39.22,0.327,1.085,11.57
21.44,0.279,1.023,6.909
16.33,0.28,1.022,5.722
15.44,0.28,1.045,5.228
37.64,0.452,1.437,6.407
97.31,2.011,8.026,17.14
85.98,1.105,7.81,13.94
67.15,0.813,9.884,11.51
38.63,0.457,4.012,9.365
36.76,0.629,4.589,8.449
36.62,0.537,4.623,7.265
24.57,0.359,2.357,6.217
19.85,0.309,1.863,5.555
17.96,0.283,1.777,4.961
63.62,1.649,18.08,18.99
71.44,1.311,10.23,22.4
79.77,0.728,7.968,17.12
33.03,0.456,3.585,10.48
23.87,0.388,2.741,8.206
19.1,0.331,2.055,6.702
15.87,0.287,1.639,5.759
13.93,0.258,1.371,5.06
12.43,0.239,1.213,4.571
11.28,0.227,1.088,4.167
10.36,0.217,0.981,3.76
9.532,0.204,0.876,3.43
8.868,0.195,0.805,3.204
8.586,0.182,0.74,2.975
7.974,0.172,0.679,2.7
7.203,0.164,0.636,2.533
7.019,0.185,0.638,2.495
13.47,1.367,5.117,3.365
39.97,1.071,5.784,7.041
47.53,0.765,4.066,9.67
37.81,0.888,5.395,8.43
56.26,0.984,4.613,18.11
77.29,1.29,4.725,17.01
121.5,2.044,8.4,15.61
40.59,0.769,3.532,10.16
23.97,0.503,2.221,7.549
18.21,0.39,1.685,6.137
14.87,0.319,1.366,5.13
12.51,0.27,1.144,4.395
11.12,0.243,1.014,3.898
10.11,0.227,0.895,3.501
9.903,0.275,0.84,3.701
9.558,0.216,0.751,3.353
10.82,0.209,0.749,3.62
19.01,0.256,0.945,5.228
13.49,0.206,0.816,3.631
15.05,0.207,0.697,6.995
12.02,0.19,0.679,4.052
45.67,0.288,1.046,17.68
28.69,0.225,0.901,8.272
15.4,0.212,0.726,5.438
11.65,0.185,0.617,4.5
10.17,0.171,0.578,3.86
9.683,0.617,0.652,4.73
16.15,0.793,1.26,5.29
27.64,1.59,1.761,4.812
31.56,0.866,1.403,4.503
14.67,0.832,1.349,4.054
44.37,2.341,5.735,4.384
45.93,0.523,3.75,4.368
20.14,0.348,1.457,3.506
13.87,0.286,1.013,3.166
11.55,0.263,0.856,2.903
10.43,0.253,0.784,2.889
10.15,0.25,0.737,2.691
9.751,0.228,0.806,2.573
8.743,0.204,0.662,2.335
7.662,0.185,0.577,2.146
6.935,0.187,0.57,2.01
6.339,0.166,0.511,1.895
51.91,1.394,4.241,5.308
54.92,0.687,3.894,5
16.77,0.294,1.259,2.939
11.97,0.234,0.904,2.473
10.05,0.207,0.763,2.262
8.855,0.183,0.659,2.091
7.903,0.174,0.6,1.933
7.442,0.189,0.564,1.952
19.27,0.401,3.527,3.094
74.88,1.117,10.1,3.355
26.12,0.295,2.228,2.538
13.94,0.233,1.344,2.218
14.04,0.249,1.455,2.904
14.06,0.449,1.476,2.588
14.96,0.271,1.533,2.725
12,0.226,1.125,2.313
9.84,0.19,0.915,2.052
8.893,0.174,0.767,1.89
7.86,0.162,0.684,1.774
7.18,0.144,0.623,1.688
6.665,0.132,0.57,1.595
6.637,0.125,0.532,1.552
6.182,0.116,0.486,1.467
5.762,0.111,0.469,1.36
5.638,0.131,0.471,1.413
5.574,0.123,0.484,1.403
5.216,0.115,0.433,1.362
5.631,0.129,0.535,1.481
23.14,0.321,0.725,5.364
54.66,0.382,1.822,6.681
25.35,0.264,0.886,5.772
75.32,0.983,2.426,15.56
44.49,0.338,2.704,10.28
24.88,0.247,1.475,6.054
15.59,0.192,0.827,4.397
12.36,0.161,0.642,3.659
10.29,0.14,0.538,3.089
8.804,0.124,0.469,2.593
7.712,0.116,0.424,2.28
6.998,0.111,0.399,2.127
6.52,0.109,0.379,1.956
6.083,0.104,0.359,1.794
5.64,0.105,0.337,1.821
5.786,0.8,0.407,1.842
5.471,0.22,0.371,1.501
5.029,0.157,0.343,1.441
4.839,0.134,0.33,1.36
4.796,0.132,0.33,1.369
4.953,0.129,0.32,1.355
4.991,0.141,0.328,1.555
4.873,0.117,0.313,1.418
5.205,0.123,0.346,1.307
4.984,0.116,0.339,1.231
4.481,0.11,0.309,1.165
4.393,0.11,0.341,1.144
5.424,0.174,0.507,1.986
14.93,0.257,1.467,3.028
15.68,0.232,1.677,3.861
10.2,0.169,0.836,2.579
7.534,0.168,0.741,2.285
7.759,0.167,1.058,2.142
8.501,0.149,0.717,2.172
6.702,0.126,0.496,1.738
5.535,0.112,0.407,1.553
4.867,0.104,0.359,1.433
4.502,0.102,0.342,1.343
4.199,0.097,0.321,1.277
5.18,0.16,0.407,5.342
12.47,0.132,0.501,5.858
9.205,0.113,0.462,3.368
6.877,0.102,0.392,2.558
5.801,0.105,0.358,2.272
6.273,0.105,0.363,2.167
5.848,0.104,0.371,2.004
5.265,0.096,0.362,1.886
5.057,0.092,0.348,1.99
5.431,0.088,0.334,1.952
4.811,0.083,0.306,1.769
4.303,0.078,0.285,1.592
4.143,0.085,0.292,5.172
35.83,0.231,0.462,12.12
13.64,0.167,0.447,5.359
12.01,0.16,0.433,4.57
8.046,0.111,0.346,3.422
6.935,0.127,0.331,3.413
9.856,0.14,0.601,3.22
7.632,0.113,0.438,2.74
6.432,0.1,0.365,2.427
5.588,0.093,0.331,2.226
5.376,0.103,0.323,2.294
5.849,0.094,0.326,2.963
5.901,0.087,0.299,2.98
9.816,0.248,0.585,3.141
43.24,0.825,3.863,6.473
22.15,0.286,1.417,4.632
15.17,0.368,1.576,3.914
79.14,1.44,10.36,8.472
60.75,1.117,5.919,11.78
52.6,0.787,4.724,8.36
22.49,0.41,1.724,6.032
32.51,0.829,2.975,9.362
29.64,0.537,2.328,8.121
75.64,1.631,5.053,18.03
37.22,1.876,3.584,9.778
250,8.987,60.01,27.43
209.8,5.538,30.24,33.99
88.57,2.556,11.61,19.19
42.18,0.945,5.228,11.99
27.84,0.641,3.026,8.97
21.95,0.615,2.207,7.515
31.2,1.733,2.342,8.727
47,2.374,4.368,8.867
41.91,1.721,4.834,7.555
64.47,1.275,7.893,7.319
33.47,0.728,3.628,6.059
22.42,0.542,2.446,5.26
17.92,0.45,1.869,4.8
15.46,0.399,1.547,4.304
13.53,0.352,1.324,3.896
12.05,0.313,1.143,3.582
10.74,0.275,0.989,3.251
9.654,0.249,0.873,2.996
8.888,0.228,0.826,2.855
8.113,0.209,0.765,2.566
7.655,0.289,0.915,2.744
12.87,1.09,2.24,4.693
28.02,1.046,2.489,4.896
33.39,1.258,5.853,6.081
41.01,0.991,5.447,5.699
18.48,0.502,2.268,4.119
14.97,0.399,1.813,4.049
26.37,0.381,2.474,4.785
15.77,0.329,1.619,3.831
29.76,1.222,4.072,7.933
40.99,0.642,4.816,9.352
58.3,2.033,9.974,16.49
75.67,1.407,15.26,12.79
41.57,0.737,5.038,10.88
27.28,0.522,3.129,9.968
100.7,2.922,10.87,30.05
60.38,0.987,5.729,15.16
33.42,0.761,3.379,10.96
33.3,1.217,3.812,8.813
23.95,0.656,2.61,7.171
19.35,0.512,2.07,6.11
16.72,0.443,1.767,5.355
14.89,0.396,1.552,4.793
13.46,0.357,1.377,4.349
12.27,0.328,1.248,3.973
11.77,0.527,1.239,3.684
14.72,0.793,1.84,3.546
11.82,0.44,1.41,3.183
10.16,0.353,1.15,2.908
9.151,0.307,0.998,2.669
8.716,0.283,0.929,2.51
8.271,0.27,0.877,2.381
8.079,0.269,0.871,2.265
7.866,0.259,0.832,2.31
37.95,0.399,2.096,10.67
28.49,0.362,1.887,6.881
38.82,0.494,3.785,6.686
27.21,0.456,3.136,6.075
43.48,0.355,2.423,25.98
28.53,0.3,2.074,11.85
71.42,0.334,2.818,23.48
50.74,0.311,3.273,15.49
114.8,2.647,23.64,41.57
272.4,1.905,26.82,63
73.26,1.2,8.883,24.66
141.5,1.978,20.41,40.74
472,3.75,91.14,84.14
131.5,1.263,18.58,33.5
160.6,2.159,21.14,50.93
192.1,1.757,22.02,40.27
80.15,2.337,12.09,22.84
229.7,5.601,38.34,40.92
102.9,2.185,14.51,24.45
73.42,1.705,10.27,17.97
45.83,1.086,5.943,12.97
33.31,0.832,4.199,10.1
80.25,2.332,20.15,23.55
183.2,1.786,19.2,28.53
49.24,0.839,5.403,13.97
31.3,0.612,3.329,10.13
25.55,0.544,2.748,8.28
40.32,1.118,6.095,8.288
93.17,1.915,12.46,25.03
65.41,1.617,10.41,19.31
135.7,2.476,24.63,29.07
74.37,1.193,9.894,20.01
65.51,1.555,9.118,17.84
51.88,1.007,5.924,14.65
32.27,0.722,3.624,10.82
25.28,0.713,2.749,8.95
85.77,4.056,7.225,12.44
53.41,1.753,4.707,11.72
44.29,1.146,3.984,9.613
38.33,1.407,4.779,13.25
93.07,1.279,6.964,15.37
45.46,1.054,4.559,12.9
37.29,0.901,4.327,13
43.88,0.798,4.102,12.7
91.28,2.301,8.017,28.33
71.24,1.015,5.978,17.7
38.93,0.705,3.741,12.01
119.6,2.933,9.476,20.84
385.8,8.533,43.16,100.8
344.2,7.154,38.96,63.55
106,1.92,11.78,29.7
60.9,1.194,6.027,18.48
41.65,0.918,4.056,13.28
32.47,0.787,3.109,10.48
27.95,0.702,2.701,8.569
24.23,0.621,2.366,7.282
21.59,0.547,2.071,6.263
18.95,0.484,1.856,5.524
17.06,0.455,1.676,4.916
16.13,0.435,1.706,4.561
14.17,0.386,1.433,4.027
12.98,0.364,1.332,3.689
12.05,0.339,1.239,3.408
11.18,0.322,1.15,3.178
10.66,0.316,1.123,3.078
118.1,1.24,21.64,26.91
183.2,1.313,18.55,31.58
149.7,3.06,22.62,30.9
210,1.73,18.23,49.14
166.4,2.871,16.36,39.87
64.46,0.959,6.262,18.97
49.49,1.143,5.884,16.41
197.5,1.361,18.89,34.35
80.28,0.828,6.403,24.07
77.03,0.711,5.512,19.95
87.96,1.206,7.004,29.47
74.49,1.238,6.655,22.76
51.82,1.191,5.116,21.04
121.7,1.728,12.54,37.69
61.31,2.058,10.77,20.36
113.8,2.052,14.5,19.09
47.64,0.938,5.643,13.07
50.58,1.83,7.179,12.8
63.29,2.573,9.578,16.95
50.44,1.261,6.383,13.89
42.88,1.658,5.978,13.55
102.5,1.422,7.886,26.9
48.94,0.883,4.147,14.47
33.12,1.096,3.549,12.15
56.5,1.043,5.178,12.63
29.55,0.698,2.811,9.375
42.5,0.91,3.463,15.97
40.65,0.933,3.832,11.43
28.9,0.71,2.921,9.085
23.74,0.57,2.205,11.11
215.1,4.361,24.18,60.15
80.07,1.045,7.486,23.26
73.62,0.913,5.707,22.25
41.07,0.724,3.516,13.22
338.4,6.82,52.74,64.54
110.2,1.446,11.47,27.36
48.79,0.882,4.989,16.03
36.48,0.793,3.576,12.78
84.19,0.776,6.817,16.43
157.6,5.236,31.45,28.33
221.6,3.284,30.5,42.69
89.18,1.19,9.023,24.71
61.3,1.315,8.137,16.77
45.54,0.896,5.413,12.19
31,0.721,3.551,9.644
26.75,0.725,3.04,8.135
23.94,0.776,2.789,6.887
19.88,0.57,2.184,5.888
17.57,0.491,1.889,5.211
15.49,0.437,1.645,4.643
14.06,0.384,1.44,4.213
12.95,0.355,1.311,3.864
12.13,0.334,1.223,3.579
11.31,0.313,1.134,3.319
10.6,0.29,1.043,3.121
13.59,0.343,2.429,4.576
21.23,0.363,3.047,4.988
16.08,0.308,1.957,4.566
14.36,0.271,1.395,4.969
12.63,0.244,1.165,3.758
10.85,0.225,1.025,3.301
9.596,0.209,0.932,2.976
8.618,0.2,0.865,2.739
8.172,0.195,0.824,2.582
7.881,0.198,0.799,2.496
7.856,0.216,0.823,2.537
7.857,0.208,0.783,2.787
7.259,0.182,0.673,2.452
6.832,0.171,0.621,2.268
6.498,0.164,0.586,2.13
6.188,0.158,0.56,2.027
6.022,0.164,0.552,1.964
5.855,0.154,0.537,1.928
5.871,0.181,0.555,1.916
8.543,0.596,0.886,2.765
11.63,0.342,1.054,2.813
18.69,0.265,1.305,3.01
15.07,0.222,0.993,2.724
9.948,0.195,0.756,2.25
8.079,0.178,0.642,2.097
7.762,0.201,0.676,2.384
11.37,0.271,1.441,2.607
19.17,0.406,6.159,3.702
41.24,0.429,5.675,8.535
42.74,0.577,4.576,9.546
66.34,0.761,6.253,11.1
25.49,0.377,2.716,6.4
21.14,2.048,3.513,5.412
102.1,3.248,12.26,15.04
107.8,2.165,16.22,21.34
66.74,1.324,7.084,16.79
33.99,0.557,3.488,10.4
23.51,0.439,2.387,8.232
18.75,0.362,1.866,6.774
15.35,0.305,1.509,5.688
12.97,0.27,1.273,4.913
11.32,0.239,1.108,4.357
10.26,0.218,0.983,3.909
9.485,0.204,0.893,3.552
8.79,0.187,0.807,3.282
8.116,0.173,0.729,2.985
7.489,0.162,0.671,2.683
6.812,0.162,0.641,2.519
6.43,0.153,0.595,2.371
5.962,0.14,0.554,2.206
5.838,0.138,0.519,2.088
5.659,0.135,0.503,2.007
5.311,0.132,0.481,1.93
5.224,0.129,0.464,1.824
5.411,0.164,0.507,2.175
7.427,0.191,0.881,2.806
12.53,0.185,2.291,3.112
16.33,0.243,3.394,2.535
11.14,0.212,1.474,2.409
12.39,0.211,1.842,2.406
9.288,0.159,0.981,1.997
20.73,0.357,2.211,3.375
18.76,0.246,2.763,2.799
13.78,0.659,2.459,2.288
37.48,1.27,6.85,3.737
56.05,0.868,6.477,4.897
29.8,0.415,2.323,3.007
18.74,0.306,1.46,2.408
12.32,0.227,1.114,2.187
9.736,0.199,0.936,2.093
36.37,0.441,2.115,7.996
60.5,0.682,4.757,8.92
147.8,5.784,38.11,19.34
136.4,1.676,16.31,20.49
41.63,0.757,5.679,9.914
36.97,0.583,4.386,9.591
25.9,0.41,2.783,6.674
18.16,0.319,1.957,5.338
15.96,0.356,1.738,6.417
14.75,0.284,1.398,5.251
12.22,0.236,1.158,4.462
11.1,0.219,1.025,4.537
13.07,0.231,0.932,5.298
12.73,0.215,0.891,5.699
11.58,0.183,0.782,4.073
9.052,0.162,0.692,3.367
7.905,0.15,0.639,3.007
7.188,0.136,0.59,2.712
6.58,0.129,0.552,2.396
6.348,0.134,0.543,2.408
6.734,0.14,0.586,3.234
42.79,0.155,0.771,12.25
18.37,0.137,0.647,5.07
11.8,0.132,0.556,3.928
10.02,0.117,0.54,3.578
8.478,0.106,0.485,2.995
7.287,0.099,0.444,2.614
6.616,0.092,0.423,2.369
6.365,0.093,0.418,2.295
6.196,0.088,0.413,2.11
5.732,0.091,0.402,1.967
9.098,0.258,1.516,2.298
7.671,0.127,0.806,2.047
6.051,0.103,0.558,1.846
5.709,0.113,0.49,1.723
5.3,0.098,0.459,1.692
4.925,0.087,0.41,1.572
8.323,0.818,0.715,1.726
20.24,0.752,3.067,3.543
37.8,0.721,3.04,6.468
14.48,0.243,1.009,2.863
9.001,0.182,0.698,2.248
7.637,0.19,0.629,2.024
6.841,0.165,0.549,1.851
6.12,0.139,0.486,1.702
5.578,0.121,0.44,1.594
5.17,0.11,0.41,1.495
4.832,0.126,0.385,1.434
4.366,0.126,0.364,1.373
4.092,0.119,0.351,1.32
4.071,0.085,0.332,1.25
3.713,0.078,0.309,1.227
3.499,0.077,0.304,1.207
3.462,0.078,0.311,1.167
3.469,0.076,0.303,1.095
3.054,0.074,0.297,1.029
2.973,0.073,0.288,0.993
3.095,0.122,0.301,1.969
9.48,0.089,0.293,1.319
9.065,0.081,0.264,1.182
16.51,0.724,2.218,3.49
13.86,0.206,0.811,2.898
9.53,0.379,0.652,3.149
12.07,0.321,0.733,2.351
7.217,0.173,0.506,1.825
5.695,0.146,0.435,1.61
4.926,0.146,0.4,1.495
4.209,0.133,0.378,1.386
3.827,0.126,0.358,1.317
5.169,0.372,0.381,3.462
11.74,0.347,0.765,3.359
6.358,0.199,0.493,2.123
4.858,0.158,0.402,2.637
6.519,0.668,0.426,7.632
15.5,2.13,2.333,6.304
39.9,2.518,4.632,4.434
70.24,0.893,7.734,4.058
42.88,1.378,6.138,3.465
49.35,1.425,2.942,4.669
32.35,1.091,3.047,4.839
19.65,0.57,1.732,3.895
16.99,0.892,1.196,3.796
14.27,0.433,0.974,3.23
9.928,0.293,0.787,2.749
8.058,0.237,0.682,2.323
7.058,0.219,0.621,2.196
7.726,0.328,1.012,2.709
13.59,0.494,1.126,2.407
13.35,0.583,0.967,2.8
9.67,0.294,0.837,2.333
7.4,0.237,0.658,2.017
18.98,0.803,2.102,10.69
54.8,2.955,5.27,8.83
20.52,0.555,1.659,5.483
12.78,0.342,1.062,4.121
9.763,0.272,0.845,3.566
14.28,0.311,1.22,7.123
50.99,0.705,2.363,12.06
69.29,0.432,4.919,22.01
31.99,0.346,2.197,10.63
18.64,0.29,1.434,7.588
31.85,0.71,5.478,7.462
29.05,0.445,8.801,6.068
24.11,0.443,5.702,5.208
18.58,0.338,2.85,4.511
13.7,0.275,1.934,4.314
13.9,0.293,2.055,4.356
15.18,0.276,1.863,3.829
89.19,2.293,5.536,29.29
145.3,1.8,9.161,26.82
111.1,1.417,16.13,23.65
135.2,1.072,14.09,20.66
53.14,0.607,6.362,13.84
65.29,0.776,7.946,18.72
33.08,0.433,3.441,12.08
134,4.524,22.4,28.79
111.6,1.359,9.575,33.95
131.2,4.112,16.02,27.46
180,3.675,21.17,36.54
103.3,1.617,10.99,25.55
48.65,0.897,5.141,16.09
34.46,0.687,3.685,12.01
26.7,0.597,2.751,9.659
23.28,1.659,2.303,8.959
23.51,0.874,2.352,10.37
48.92,2.11,5.024,20.45
86.19,2.281,9.766,19.15
33.87,2.004,3.598,12.16
107.3,5.001,14.52,20.16
64.11,2.653,6.866,14.32
169.4,8.967,50.78,28.1
181.8,4.678,42.06,34.38
73.32,1.464,11.7,19.43
46.51,1.089,6.204,13.7
33.23,0.872,4.113,10.96
64.44,1.351,4.78,16.92
45.81,0.854,3.539,11.37
29.52,2.34,2.579,9.303
41.35,1.835,3.03,17.43
77.39,1.274,5.154,21.17
47,0.806,2.903,14.98
43.51,0.833,6.496,13.69
32.05,0.677,3.476,10.61
23.95,0.622,2.444,9.899
77.93,1.964,6.523,25.62
136.5,5.078,16.98,57.99
186,2.302,16.67,44.77
59.99,1.296,5.354,22.38
82.09,3.148,7.463,25.04
169.9,4.823,34.11,45.35
180.1,7.901,31.15,43.42
386.9,22.47,112.9,47.94
176.3,6.277,34.29,31.71
232.6,10.2,55.56,30.52
248.8,4.672,44.6,57.19
129,2.53,16.58,31.88
73.59,2.322,9.168,20.97
54.97,2.76,8.009,15.53
116.1,3.512,14.35,24.35
85.79,1.555,8.111,22.01
63.6,1.405,6.321,18.53
42.28,1.295,4.504,12.34
37.71,1.953,5.006,14.87
69.16,2.83,8.443,19.69
138.3,4.578,19.79,34.23
107.8,3.023,16.79,22.17
61.36,1.921,8.514,14.19
54.38,1.862,6.499,18.31
81.67,1.537,7.639,21.68
66.99,2.081,8.103,18.21
128.3,6.748,15.83,18.92
79.84,2.013,8.65,14.94
55.01,2.034,7.598,12.29
38.78,1.64,5.146,10.47
59.64,2.457,9.693,10.59
44.12,1.306,6.011,8.929
44.38,1.631,6.056,15.98
111.8,3.079,14.16,33.26
150.3,3.241,13.21,39.87
98.5,2.521,14.62,33.77
295.5,4.51,28.17,97.3
84.37,1.35,7.948,30.47
61.21,1.069,7.403,22.2
89.84,1.224,12.37,30.28
51.01,0.886,5.855,18.48
47.24,1.009,6.291,21.09
148.1,2.396,22.31,46.38
87.71,1.243,9.457,30.27
58.65,0.941,6.316,20.54
52.82,1.759,8.539,17.22
265.1,4.737,30.69,47.97
164.6,1.464,20.46,37.44
169.3,4.667,25.34,45.41
139.9,2.75,13.59,39.49
226.2,4.544,32.04,82.58
203.1,2.959,23.93,45.99
79.46,2.034,9.162,24.38
50.04,1.188,5.464,16.31
